Marinela Tartinas Cookies, Strawberry Flavored Filling	8 packs [11 oz (312 g)]		http://www.publix.com/images/products/945000/946231-600x600-A.jpg	Nutrition Facts Serving Size 2 pieces (26g) Servings Per Container 12 Amount Per Serving Calories from Fat 30 Calories 100 % Daily Value* 5% Total Fat 3.5g 10% Saturated Fat 2g Trans Fat 0g Polyunsaturated Fat 0.5g Monounsaturated Fat 1g 2% Cholesterol < 5mg 1% Sodium 35mg 6% Total Carbohydrates 17g 4% Dietary Fiber < 1g Sugars 10g Protein 1g 4% Vitamin A 0% Vitamin C 2% Calcium 8% Iron 4% Vitamin E 8% Thiamin 10% Riboflavin 10% Niacin 4% Vitamin B12 * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Strawberry Flavored Filling [Sugar, Strawberry Puree, Quince Puree, Pineapple Puree, High Fructose Syrup, Corn Starch, Pectin, Citric Acid, Cellulose Gum, Sodium Benzoate (Preservative), Coconut Oil, Red 40 and Yellow 6), Wheat Flour, Water, Vegetable Shortening (Palm Oil), Vegetable Spread [Soybean and Palm Oils, Corn Syrup, Iodized Salt, Sodium Stearoyl Lactylate, Soy Lecithin, Artificial Flavor, Preservatives (Sodium Benzoate, Citric Acid), Annatto Color], Milk, Guar Gum, Sodium Alginate, Carrageenan, Sodium Citrate, Phosphoric Acid, Egg, Sodium Stearoyl Lactylate, Ascorbic Acid, Vitamin E Acetate, Ferrous Fumarate, Vitamin A Acetate, Niacinamide, Zinc Oxide, Potassium Iodide, Pyridoxine HCl, Riboflavin, Thiamine Mononitrate, Cyanocobalamin (Vitamin B12), Folic Acid, Artificial Flavors, Caramel Color.	Manufactured on equipment that processes products containing pecans and coconut.
ginnybakes Cookies, Chocolate Chip Love	5.5 oz (157 g)	Fresh baked. Organic. Gluten-free. Outrageously delicious cookies baked with love and passion. USDA organic. GF: Certified Gluten free. Indulge organically! It started with a dream. In 2009, I graduated from the Institute of Integrative Nutrition as a holistic nutritionist. Based on my education and passion for healthy living, I had a dream creating a line of desserts for people who have a love for clean, organic foods, a healthy lifestyle and a sweet tooth for one of life's greatest indulgences - fresh baked treats! As a mom of four boys, I've always been passionate about home cooked meals that are delicious, nutritious, whole and organic. I strongly feel that dessert should be no exception. After weeks of researching the best of organic, gluten-free, kosher and non-GMO flours, nuts, fruits, dark chocolates, eggs and butter, my first winner was born - Chocolate Chip Love - an insanely delicious, gluten free twist on a classic chocolate chip cookie. My boys and husband raved over them. And so, ginnybakes was born! Today, my first batch of cookies has grown into a line of gluten-free, organic or all natural, kosher, fresh baked cookies, biscottis, bars and bake mixes for everyone to enjoy. I am proud to say ginnybakes are free of preservatives, chemicals and refined sugars. Always looking for ways to enhance and improve fresh baked goods, I will continue to expand our vegan line, while also being conscious of the imminent importance of non-GMO products. I offer these from my heart with love and passion. - xo ginny. Paperboard packaging - Recyclable. SFI - certified sourcing. www.sfiprogram.org. Chocolate Chip Love {Gluten-Free Cookies}: When high-quality, organic ingredients and dark chocolate chips meet in the perfect gluten-free cookie - it's true love. Fall in love and indulge organically with ginnybakes! Ginnybakes are formulated to avoid genetically engineered ingredients. US law does not allow the use of genetically engineered ingredients or seed in products labeled as organic. Certified Organic: Quality Assurance International. www.ginnybakes.com. Product of USA.Show Less- fresh baked treats! As a mom of four boys, I've always been passionate about home cooked meals that are delicious, nutritious, whole and organic. I strongly feel that dessert should be no exception. After weeks of researching the best of organic, gluten-free, kosher and non-GMO flours, nuts, fruits, dark chocolates, eggs and butter, my first winner was born - Chocolate Chip Love - an insanely delicious, gluten free twist on a classic chocolate chip cookie. My boys and husband raved over them. And so, ginnybakes was born! Today, my first batch of cookies has grown into a line of gluten-free, organic or all natural, kosher, fresh baked cookies, biscottis, bars and bake mixes for everyone to enjoy. I am proud to say ginnybakes are free of preservatives, chemicals and refined sugars. Always looking for ways to enhance and improve fresh baked goods, I will continue to expand our vegan line, while also being conscious of the imminent importance of non-GMO products. I offer these from my heart with love and passion. - xo ginny. Paperboard packaging - Recyclable. SFI - certified sourcing. www.sfiprogram.org. Chocolate Chip Love {Gluten-Free Cookies}: When high-quality, organic ingredients and dark chocolate chips meet in the perfect gluten-free cookie - it's true love. Fall in love and indulge organically with ginnybakes! Ginnybakes are formulated to avoid genetically engineered ingredients. US law does not allow the use of genetically engineered ingredients or seed in products labeled as organic. Certified Organic: Quality Assurance International. www.ginnybakes.com. Product of USA.	http://www.publix.com/images/products/405000/406058-600x600-A.jpg	Nutrition Facts Serving Size 15 g (15g) Servings Per Container 11 Amount Per Serving Calories from Fat 25 Calories 60 % Daily Value* 4% Total Fat 2.5g 8% Saturated Fat 1.5g Trans Fat 0g 2% Cholesterol 5mg 1% Sodium 30mg 3% Total Carbohydrates 8g 0% Dietary Fiber 0g Sugars 4g Protein 0g 0% Vitamin A 0% Vitamin C 0% Calcium 2% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Organic Gluten-Free Brown Rice Flour, Organic Evaporated Cane Juice, Organic Butter, Organic Dark Chocolate Chips (Organic Evaporated Cane Juice, Organic Chocolate Liquor, Organic Cocoa Butter, Organic Soya Lecithin), Organic Liquid Eggs, Organic Dark Brown Sugar, Organic Potato Starch, Organic Pure Vanilla Extract, Sea Salt, Baking Soda, Xanthan Gum, Citric Acid.	Ginnybakes products are produced with love and care in a gluten free facility, but may have come into contact with tree nuts. Contains egg, dairy and soy.
Manner Wafers, Vanilla Cream Filled	2.54 oz (72 g)		http://www.publix.com/images/products/310000/314230-600x600-A.jpg	Nutrition Facts Serving Size 5 Wafer(s) (36g) Servings Per Container 2 Amount Per Serving Calories from Fat 100 Calories 190 % Daily Value* 17% Total Fat 11g 45% Saturated Fat 9g Trans Fat 0g 0% Cholesterol 0mg 2% Sodium 55mg 7% Total Carbohydrates 22g 4% Dietary Fiber 1g Sugars 15g Protein 2g 0% Vitamin A 0% Vitamin C 4% Calcium 0% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Sugar, Wheat Flour, Coconut Oil, Whey Powder (Milk), Dextrose, Palm Kernel Fat, Butter Fat (Milk), Bourbon Vanilla Extract, Vanillin And Almond Flavor, Sodium Hydrogen Carbonate (Raising Agent), Salt, Soy Lecithin (Emulsifier).	May Contain Traces Of Nuts.
Bahlsen Biscuits, Caramel	4.8 oz (135 g)		http://www.publix.com/images/products/345000/346306-600x600-A.jpg	Nutrition Facts Serving Size 3 Piece(s) (30g) Servings Per Container 5 Amount Per Serving Calories from Fat 60 Calories 150 % Daily Value* 11% Total Fat 7g 23% Saturated Fat 4.5g Trans Fat 0g 0% Cholesterol Less than 5 mg 3% Sodium 80mg 6% Total Carbohydrates 19g 4% Dietary Fiber 1g Sugars 13g Protein 2g 0% Vitamin A 0% Vitamin C 0% Calcium 0% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Sugar, Wheat, Flour, Cocoa Butter, Chocolate Liquor, Skim Milk, Corn Syrup, Butter, Sweet Whey Powder, Butter Oil, Sweetened Condensed Milk (Milk, Sugar), Hydrogenated Palm Oil, Glycerin, Lactose, Soy Lecithin, Sodium Bicarbonate, Sodium Pyrophosphate, Milk, Salt, Natural Flavoring, Citric Acid (Acidifier), Egg Yolk.	Contains: Wheat, Milk, Soy And Egg.
Almondina Biscuits, Almond, The Original	4 oz (113 g)		http://www.publix.com/images/products/305000/309803-600x600-A.jpg	Nutrition Facts Serving Size 4 cookies (30g) Servings Per Container about 4 Amount Per Serving Calories from Fat 35 Calories 133 % Daily Value* 6% Total Fat 3.9g 2% Saturated Fat 0.3g Trans Fat 0g 0% Cholesterol 0mg 0% Sodium 8.9mg 2% Potassium 88mg 7% Total Carbohydrates 21.5g 4% Dietary Fiber 1g Sugars 10g Protein 3g 0% Vitamin A 0% Vitamin C 2% Calcium 4% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Almonds (24%), Wheat Flour, Malted Barley Flour, Pure Cane Sugar, Egg Whites, Raisins, Natural Flavours.	Allergy Advice. Contains almonds, wheat and eggs. Baked in a facility that uses coconut, hazelnuts, sesame and pistachios.
Archway Chocolate Lovers Cookies, Soft, Dutch Cocoa	8.75 oz (248 g)		http://www.publix.com/images/products/355000/358833-600x600-A.jpg	Nutrition Facts Serving Size 1 cookie (31g) Servings Per Container 8 Amount Per Serving Calories from Fat 40 Calories 130 % Daily Value* 7% Total Fat 4.5g 8% Saturated Fat 1.5g Trans Fat 0g Polyunsaturated Fat 1.5g Monounsaturated Fat 1.5g 2% Cholesterol < 5mg 5% Sodium 110mg 7% Total Carbohydrates 22g 4% Dietary Fiber < 1g Sugars 11g Protein 2g 0% Vitamin A 0% Vitamin C 0% Calcium 6% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Enriched Flour (Bleached and Unbleached Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Sugar, Vegetable Oil (Contains One or More of the Following: Canola Oil, Corn Oil, Palm Oil, Soybean Oil), High Fructose Corn Syrup, Cocoa (Processed with Alkali), Glycerin, Baking Soda, Whole Eggs, Salt, Modified Cornstarch, Natural and Artificial Flavor, Potassium Sorbate (Preservative), Dairy Whey, Soy Lecithin.	Contains: wheat, milk, egg, soy. Allergen Information: Produced in a facility that handles peanut, tree nuts.
Lance Cookies, Nekot, Peanut Butter	1.75 oz (49.5 g)		http://www.publix.com/images/products/335000/338464-600x600-A.jpg	Nutrition Facts Serving Size 1 package (49.5g) Servings Per Container 1 Amount Per Serving Calories from Fat 90 Calories 240 % Daily Value* 15% Total Fat 10g 13% Saturated Fat 2.5g Trans Fat 0g Polyunsaturated Fat 3.5g Monounsaturated Fat 4g 0% Cholesterol 0mg 7% Sodium 170mg 11% Total Carbohydrates 33g 4% Dietary Fiber 1g Sugars 10g Protein 5g 0% Vitamin A 2% Vitamin C 0% Calcium 8% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid, Peanuts, Sugar, Vegetable Oil (Contains One Or More Of The Following: Canola Oil, Corn Oil, Palm Oil, Soybean Oil), Dextrose, Corn Syrup, Salt, Leavening (Sodium Bicarbonate, Ammonium Bicarbonate), Soy Lecithin (Emulsifier), Artificial Flavor.	
Country Choice Organic Cookies, Sandwich, Chocolate	12 oz (340 g)	0 grams trans fat. No hydrogenated oils. USDA organic. The Country Choice: We started Country Choice Organic with the idea that it should be easy to eat organic. After all, you shouldn't have to trade great taste to get a product that's better for you and the planet. Today we offer a wide range of delicious cookies, heart warming cereals and convenient snacks. All are certified organic and certified delicious. Our organic sandwich cookies are family favorites, a perfect lunch box treat or late night snack. Try some tonight. Real. Simple. We want you to be satisfied with our product. If you're not, we want to know about it. Please send us your comments along with the UPC code and best by date to the address shown on this package. www.countrychoiceorganic.com. Certified organic by Oregon Tilth. Product of USA.Show Lessight snack. Try some tonight. Real. Simple. We want you to be satisfied with our product. If you're not, we want to know about it. Please send us your comments along with the UPC code and best by date to the address shown on this package. www.countrychoiceorganic.com. Certified organic by Oregon Tilth. Product of USA.	http://www.publix.com/images/products/815000/817322-600x600-A.jpg	Nutrition Facts Serving Size 2 Cookie(s) (27g) Servings Per Container 13 Amount Per Serving Calories from Fat 50 Calories 130 % Daily Value* 8% Total Fat 5g 3% Saturated Fat 0.5g Trans Fat 0g Monounsaturated Fat 4.5g 0% Cholesterol 0mg 4% Sodium 90mg 6% Total Carbohydrates 19g 4% Dietary Fiber 1g Sugars 11g Protein 1g 0% Vitamin A 0% Vitamin C 0% Calcium 2% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Organic Wheat Flour, Organic Powdered Sugar With Organic Corn Starch, Organic High Oleic Sunflower Oil, Organic Sugar, Organic Cocoa Processed With Alkali, Organic Cane Syrup, Organic Chocolate Liquor, Baking Soda, Organic Vanilla Extract, Natural Flavors, Sea Salt, Soy Lecithin.	Contains: Soy And Wheat Ingredients. Manufactured On Shared Equipment With Eggs, Milk, Peanuts And Tree Nuts.
Newmans Own Family Recipe Cookies, Chocolate Chip	7 oz (198 g)		http://www.publix.com/images/products/810000/814441-600x600-A.jpg	Nutrition Facts Serving Size 5 Cookie(s) (33g) Servings Per Container 6 Amount Per Serving Calories from Fat 70 Calories 150 % Daily Value* 11% Total Fat 7g 20% Saturated Fat 4g Trans Fat 0g 0% Cholesterol 0mg 5% Sodium 110mg 7% Total Carbohydrates 22g 4% Dietary Fiber 1g Sugars 11g Protein 2g 0% Vitamin A 0% Vitamin C 0% Calcium 4% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Organic Unbleached Wheat Flour, Organic Sugar, Chocolate Chips (Unsweetened Chocolate, Sugar, Dextrose, Soy Lecithin [An Emulsifier], Vanilla) Organic Palm Fruit Oil, Oats, Egg Whites, Molasses, Natural Flavors, Sodium Bicarbonate (Leavening), Salt.	Contains Wheat, Egg And Soy Ingredients. Manufactured On Equipment That Processes Products Containing Peanuts, Tree Nuts And Dairy.
			http://www.publix.com/images/static/NoImage/No-image-product_328x328.jpg			
Barbaras Snackimals Cookies, Organic, Chocolate Chip	7.5 oz (213 g)	Since 1971. USDA organic. Non GMO Project verified. nongmoproject.org. Barbara's Wild Rewards: Learn, play & get rewards. Visit www.Barbaras.com/WildRewards. Barbara's was founded by a teen who wanted to make food that was equally delicious and wholesome - and our Snackimals cookies are just that! Barbara also cared about the world we live in, which is why each animal represents an endangered or threatened species. The African lion is featured on the front. Did you know that the lion population has been reduced by half in the last 50 years? Today there are fewer than 21,000 lions in all of Africa. Be sure to try all our flavors and look out for animal facts. No hydrogenated oils. Find these animal shapes inside! Puffin. Elephant. Fox. Panda. Lion. Tiger. Monkey. Certified organic by Quality Assurance International. Visit us online at www.Barbaras.com. With all correspondence, please include best by date. Vegan. Product of Canada.Show Lession has been reduced by half in the last 50 years? Today there are fewer than 21,000 lions in all of Africa. Be sure to try all our flavors and look out for animal facts. No hydrogenated oils. Find these animal shapes inside! Puffin. Elephant. Fox. Panda. Lion. Tiger. Monkey. Certified organic by Quality Assurance International. Visit us online at www.Barbaras.com. With all correspondence, please include best by date. Vegan. Product of Canada.	http://www.publix.com/images/products/455000/456220-600x600-A.jpg	Nutrition Facts Serving Size 10 Cookie(s) (30g) Servings Per Container 7 Amount Per Serving Calories from Fat 35 Calories 120 % Daily Value* 6% Total Fat 4g 0% Saturated Fat 0g Trans Fat 0g 0% Cholesterol 0mg 3% Sodium 80mg 6% Total Carbohydrates 19g 0% Dietary Fiber 0g Sugars 8g Protein 1g 0% Vitamin A 0% Vitamin C 0% Calcium 4% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Unbleached Wheat Flour (Organic), Cane Sugar (Organic), Palm Oil (Organic) (Sustainably Sourced), Cane Syrup (Organic), Chocolate Chips (Organic) (Cane Sugar (Organic), Unsweetened Chocolate (Organic), Cocoa Butter (Organic), Soy Lecithin (Organic)), Baking Soda, Natural Flavors, Sea Salt, Tocopherols (Antioxidants To Maintain Freshness).	Contains Wheat And Soy. Manufactured In A Facility That Also Processes Eggs, Milk, Peanuts, Almonds, Cashews, Coconut, Hazelnuts, Macadamia Nuts, Pecans, Pistachios, And Walnuts.
Absolutely Gluten Free Brownie Crunch, Chocolate Chocolate Chip	4 oz Bag		http://www.publix.com/images/static/NoImage/No-image-product_328x328.jpg	Nutrition Facts Serving Size 4 Piece(s) (28g) Servings Per Container 4 Amount Per Serving Calories from Fat 25 Calories 120 % Daily Value* 4% Total Fat 2.5g 8% Saturated Fat 1.5g Trans Fat 0g 7% Cholesterol 20mg 2% Sodium 40mg 8% Total Carbohydrates 24g 4% Dietary Fiber 1g Sugars 18g Protein 1g 0% Vitamin A 0% Vitamin C 0% Calcium 4% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g		
Gullon Biscuits, Maria	3 - 200 g packs [21.16 oz (600 g)]		http://www.publix.com/images/products/970000/970631-600x600-A.jpg	Nutrition Facts Serving Size 5 Cookie(s) (30g) Servings Per Container 20 Amount Per Serving Calories from Fat 25 Calories 130 % Daily Value* 5% Total Fat 3g 8% Saturated Fat 1.5g Trans Fat 0g 0% Cholesterol 0mg 4% Sodium 85mg 8% Total Carbohydrates 23g 4% Dietary Fiber 1g Sugars 6g Protein 2g 0% Vitamin A 0% Vitamin C 0% Calcium 0% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Flour (Wheat), Sugar, Vegetable Fat (Palm), Glucose - Fructose Syrup, Whey Powder (Milk), Raising Agents: Sodium And Ammonium Bicarbonates, Salt, Emulsifier: Soya Lecithin, Antioxidant: Sodium Metabisulphite.	May Contain Tree Nuts And Sesame. Keep Cool And Dry. Protect From Sunlight.
Bahlsen Wafers, Hazelnut, Dark Chocolate	4.4 oz (125 g)		http://www.publix.com/images/products/345000/346305-600x600-A.jpg	Nutrition Facts Serving Size 3 Piece(s) (31g) Servings Per Container 4 Amount Per Serving Calories from Fat 100 Calories 180 % Daily Value* 17% Total Fat 11g 35% Saturated Fat 7g Trans Fat 0g 0% Cholesterol Less than 5 mg 0% Sodium 10mg 5% Total Carbohydrates 16g 8% Dietary Fiber 2g Sugars 11g Protein 2g 0% Vitamin A 0% Vitamin C 2% Calcium 10% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Sugar, Chocolate Liquor, Wheat Flour, Palm Oil Shortening, Hazelnuts, Cocoa Butter, Whey, Low Fat Cocoa Powder, Sweet Whey Powder, Butter Oil, Sunflower Lecithin, Milk, Liquid Invert Sugar, Natural Flavoring, Salt, Sodium Bicarbonate, Skim Milk, Egg Yolk, Spice.	Contains: Wheat, Hazelnuts, Milk And Egg. May Contain Traces Of Soy.
LaFe Hominy Corn, Yellow	14.1 oz (400 g)		http://www.publix.com/images/products/880000/881215-600x600-A.jpg	Nutrition Facts Serving Size 1/4 Cup(s) (50g) Servings Per Container 8 Amount Per Serving Calories from Fat 0 Calories 180 % Daily Value* 0% Total Fat 0g 0% Saturated Fat 0g Trans Fat 0g 0% Cholesterol 0mg 0% Sodium 0mg 13% Total Carbohydrates 39g 0% Dietary Fiber 0g Sugars 0g Protein 4g 4% Vitamin A 0% Vitamin C 0% Calcium 56% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Corn, Corn Starch.	
Gamesa Cookies, Marias	4 - 4.9 oz (140 g) packs [19.7 oz (1 lb 3 oz) 560		http://www.publix.com/images/products/795000/796997-600x600-A.jpg			
Whippet Cookies, Pure Chocolate Whippet, Raspberry	8.8 oz (250 g)	Quebec's favorite since 1927. Enrobed with pure chocolate. A heavenly cloud-like marshmallow cookie coated in pure dark chocolate. Artificially flavored; 0 g trans fat. Box made with 100% recycled fibres. Since its creation by the Viau family in 1927, the irresistibly sinful taste of Dare Pure Chocolate Whippet has been Quebec's favorite cookie for generations! Whippet is a heavenly cloud-like marshmallow cookie that is smothered in a pure dark chocolate for a taste that is sure to satisfy your every desire. Questions or comments? 1-800-668-3273 - 9 a.m. - 5 p.m. Eastern time. Weekdays. Visit us at our website: www.darefoods.com. Product of Canada.Show Lessevery desire. Questions or comments? 1-800-668-3273 - 9 a.m. - 5 p.m. Eastern time. Weekdays. Visit us at our website: www.darefoods.com. Product of Canada.	http://www.publix.com/images/products/150000/150216-600x600-A.jpg			
Pozuelo Butter Cookies, Mantequilla	6 oz (171 g)		http://www.publix.com/images/products/890000/892524-600x600-A.jpg	Nutrition Facts Serving Size 4 cookies (26g) Servings Per Container about 6.5 Amount Per Serving Calories from Fat 50 Calories 125 % Daily Value* 9% Total Fat 6g 75% Saturated Fat 15g Trans Fat 0g Polyunsaturated Fat 0.5g Monounsaturated Fat 2g 3% Cholesterol 10mg 5% Sodium 115mg 6% Total Carbohydrates 17g 4% Dietary Fiber < 1g Sugars 6g Protein 2g 0% Vitamin A 0% Vitamin C 0% Calcium 4% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Enriched Wheat Flour (With Iron, Niacin, Thiamin, Riboflavin and Folic Acid), Sugar, Butter (9%), Shortening (Non Hydrogenated Palm Oil), Whole Milk Powder, Butiric Fat Substitute (Vegetable and Animal Shortening), Dried Eggs, Leavening (Sodium and Ammonium Bicarbonates), Salt, Soy Lecithin (Emulsifier) and Artificial Flavor.	Allergy Information: Contains gluten, milk, eggs and soy. Manufactured in a facility that uses tree nuts, peanuts and sesame seed.
Bahlsen Wafers, Hazelnut, Milk Chocolate	4.4 oz (125 g)		http://www.publix.com/images/products/305000/307397-600x600-A.jpg	Nutrition Facts Serving Size 3 Piece(s) (31g) Servings Per Container 4 Amount Per Serving Calories from Fat 110 Calories 180 % Daily Value* 18% Total Fat 12g 35% Saturated Fat 7g Trans Fat 0g 0% Cholesterol Less than 5 mg 1% Sodium 20mg 5% Total Carbohydrates 16g 4% Dietary Fiber 1g Sugars 11g Protein 2g 0% Vitamin A 0% Vitamin C 4% Calcium 6% Iron * Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories 2000 2500 Total Fat Less than 65g 80g    Saturated Fat Less than 20g 25g Cholesterol Less than 300mg 300mg Sodium Less than 2400mg 2400mg Potassium   3500mg 3500mg Total Carbohydrate   300g 375g    Dietary Fiber   25g 30g Protein   50g 65g	Sugar, Wheat Flour, Palm Oil Shortening, Cocoa Butter, Hazelnuts, Chocolate Liquor, Skimmed Milk, Whole Milk Powder, Whey Powder, Butter Oil, Whey, Low Fat Cocoa Powder, Lactose, Soy Lecithin, Natural Vanilla And Hazelnut Flavors, Salt, Almonds, Sodium Bicarbonate, Dried Yolk, Spices.	Contains: Wheat, Hazelnuts, Milk, Soy, Almonds And Eggs.
Barbaras Snackimals Cookies, Organic, Oatmeal	7.5 oz (213 g)	Since 1971. USDA organic. Whole Grain: 16 g or more per serving. Eat 48 g or more of whole grains daily. WholeGrainsCouncil.org. Non GMO Project verified. nongmoproject.org. Barbara's Wild Rewards: Learn, play & get rewards. Visit www.Barbaras.com/WildRewards. Barbara's was founded by a teen who wanted to make food that was equally delicious and wholesome - and our Snackimals cookies are just that! Barbara also cared about the world we live in, which is why each animal represents an endangered or threatened species. The Asian elephant is featured on the front. Did you know that elephants are mega herbivores and consume up to 330 lb of plant matter a day?! Be sure to try all our flavors and look out for animal facts. No hydrogenated oils. Find these animal shapes inside! Puffin. Elephant. Fox. Panda. Lion. Tiger. Monkey. Certified organic by Quality Assurance International. Visit us online at www.Barbaras.com. With all correspondence, please include best by date. Vegan. Product of Canada.Show Lessed or threatened species. The Asian elephant is featured on the front. Did you know that elephants are mega herbivores and consume up to 330 lb of plant matter a day?! Be sure to try all our flavors and look out for animal facts. No hydrogenated oils. Find these animal shapes inside! Puffin. Elephant. Fox. Panda. Lion. Tiger. Monkey. Certified organic by Quality Assurance International. Visit us online at www.Barbaras.com. With all correspondence, please include best by date. Vegan. Product of Canada.	http://www.publix.com/images/products/455000/456221-600x600-A.jpg			
